SurveyID,MEPSID,ServiceID,SurveyReturnedYear,SurveyReturnedMonth,CompletedSurvey,TotalSurvey
26,60,4,2013,8,13,13
26,61,1,2013,8,0,122
26,61,2,2013,8,56,62
26,61,3,2013,8,44,59
26,61,4,2013,8,25,33
26,62,1,2013,8,66,73
26,62,2,2013,8,42,62
26,62,3,2013,8,35,44
26,62,4,2013,8,25,40
26,63,1,2013,8,0,22
26,63,2,2013,8,28,39
26,63,3,2013,8,44,52
26,63,4,2013,8,23,26
26,64,1,2013,8,20,27
26,64,2,2013,8,18,20
26,64,3,2013,8,24,29
26,64,4,2013,8,17,22
26,65,1,2013,8,19,21
26,65,2,2013,8,0,10
26,65,3,2013,8,25,28
26,65,4,2013,8,9,9
26,66,1,2013,8,24,116
26,66,2,2013,8,67,81
26,66,3,2013,8,0,69
26,66,4,2013,8,0,41
26,67,1,2013,8,0,102
26,67,2,2013,8,84,143
26,67,3,2013,8,1,81
26,67,4,2013,8,30,42
26,70,1,2013,8,0,19
26,70,2,2013,8,30,39
26,70,3,2013,8,0,15
26,70,4,2013,8,8,12
26,71,1,2013,8,14,16
26,71,2,2013,8,13,15
26,71,3,2013,8,9,9
26,71,4,2013,8,15,16
26,72,1,2013,8,78,159
26,72,2,2013,8,93,95
26,72,3,2013,8,7,76
26,72,4,2013,8,72,80
26,73,1,2013,8,4,53
26,73,2,2013,8,0,21
26,73,3,2013,8,12,17
26,73,4,2013,8,8,11
26,74,1,2013,8,0,243
26,74,2,2013,8,0,120
26,74,3,2013,8,31,144
26,74,4,2013,8,36,63
26,75,1,2013,8,2,96
26,75,2,2013,8,1,99
26,75,3,2013,8,0,83
26,75,4,2013,8,30,37
26,76,1,2013,8,112,164
26,76,2,2013,8,61,96
26,76,3,2013,8,0,57
26,76,4,2013,8,0,68
26,77,1,2013,8,49,70
26,77,2,2013,8,67,71
26,77,3,2013,8,18,43
26,77,4,2013,8,0,44
26,78,1,2013,8,0,54
26,78,2,2013,8,0,23
26,78,3,2013,8,1,26
26,78,4,2013,8,0,39
26,79,1,2013,8,7,60
26,79,2,2013,8,9,57
26,79,3,2013,8,1,51
26,79,4,2013,8,17,22
26,80,1,2013,8,31,34
26,80,2,2013,8,13,23
26,80,3,2013,8,14,15
26,80,4,2013,8,16,17
26,81,1,2013,8,0,13
26,81,2,2013,8,12,13
26,81,3,2013,8,0,8
26,81,4,2013,8,0,4
26,1,1,2013,9,41,44
26,1,2,2013,9,16,17
26,1,3,2013,9,24,51
26,1,4,2013,9,12,16
26,2,1,2013,9,0,105
26,2,2,2013,9,14,22
26,2,3,2013,9,0,47
26,2,4,2013,9,1,59
26,3,1,2013,9,0,62
26,3,2,2013,9,22,28
26,3,3,2013,9,7,36
26,3,4,2013,9,13,14
26,4,1,2013,9,19,22
26,4,2,2013,9,8,15
26,4,3,2013,9,0,13
26,4,4,2013,9,5,6
26,5,1,2013,9,117,194
26,5,2,2013,9,0,82
26,5,3,2013,9,0,121
26,5,4,2013,9,0,33
26,6,1,2013,9,21,63
26,6,2,2013,9,20,36
26,6,3,2013,9,0,51
26,6,4,2013,9,0,45
26,10,1,2013,9,8,77
26,10,2,2013,9,19,23
26,10,3,2013,9,0,47
26,10,4,2013,9,27,30
26,11,1,2013,9,42,47
26,11,2,2013,9,26,31
26,11,3,2013,9,0,21
26,11,4,2013,9,16,46
26,12,1,2013,9,21,35
26,12,2,2013,9,19,20
26,12,3,2013,9,3,17
26,12,4,2013,9,15,16
26,13,1,2013,9,36,55
26,13,2,2013,9,20,26
26,13,3,2013,9,0,25
26,13,4,2013,9,15,24
26,14,1,2013,9,0,46
26,14,2,2013,9,12,15
26,14,3,2013,9,0,13
26,14,4,2013,9,14,16
26,17,1,2013,9,0,217
26,17,2,2013,9,16,52
26,17,3,2013,9,8,76
26,17,4,2013,9,63,69
26,20,1,2013,9,0,171
26,20,2,2013,9,0,22
26,20,3,2013,9,0,54
26,20,4,2013,9,35,44
26,21,1,2013,9,0,50
26,21,2,2013,9,7,7
26,21,3,2013,9,7,16
26,21,4,2013,9,6,17
26,22,1,2013,9,1,94
26,22,2,2013,9,30,35
26,22,3,2013,9,33,64
26,22,4,2013,9,28,35
26,23,1,2013,9,0,95
26,23,2,2013,9,24,34
26,23,3,2013,9,40,54
26,23,4,2013,9,0,32
26,24,1,2013,9,0,141
26,24,2,2013,9,25,29
26,24,3,2013,9,18,51
26,24,4,2013,9,39,47
26,25,1,2013,9,0,182
26,25,2,2013,9,35,75
26,25,3,2013,9,44,47
26,25,4,2013,9,46,48
26,26,1,2013,9,3,55
26,26,2,2013,9,25,28
26,26,3,2013,9,18,20
26,26,4,2013,9,32,38
26,27,1,2013,9,23,34
26,27,2,2013,9,24,29
26,27,3,2013,9,30,44
26,27,4,2013,9,0,27
26,28,1,2013,9,65,129
26,28,2,2013,9,6,8
26,28,3,2013,9,38,54
26,28,4,2013,9,9,57
26,29,1,2013,9,0,83
26,29,2,2013,9,34,35
26,29,3,2013,9,20,32
26,29,4,2013,9,19,23
26,30,1,2013,9,0,61
26,30,2,2013,9,0,9
26,30,3,2013,9,0,11
26,30,4,2013,9,9,13
26,31,1,2013,9,106,136
26,31,2,2013,9,30,37
26,31,3,2013,9,19,45
26,31,4,2013,9,0,31
26,32,1,2013,9,0,122
26,32,2,2013,9,53,66
26,32,3,2013,9,26,38
26,32,4,2013,9,1,45
26,36,1,2013,9,20,25
26,36,2,2013,9,11,12
26,36,3,2013,9,9,10
26,36,4,2013,9,5,7
26,37,1,2013,9,14,31
26,37,2,2013,9,0,8
26,37,3,2013,9,9,11
26,37,4,2013,9,9,9
26,38,1,2013,9,119,138
26,38,2,2013,9,27,36
26,38,3,2013,9,29,83
26,38,4,2013,9,53,76
26,39,1,2013,9,24,76
26,39,2,2013,9,0,64
26,39,3,2013,9,36,57
26,39,4,2013,9,0,36
26,40,1,2013,9,0,28
26,40,2,2013,9,9,9
26,40,3,2013,9,9,9
26,40,4,2013,9,0,14
26,41,1,2013,9,65,117
26,41,2,2013,9,65,73
26,41,3,2013,9,61,81
26,41,4,2013,9,23,51
26,42,1,2013,9,11,36
26,42,2,2013,9,3,4
26,42,3,2013,9,0,8
26,42,4,2013,9,16,17
26,43,1,2013,9,0,79
26,43,2,2013,9,35,36
26,43,3,2013,9,43,49
26,43,4,2013,9,38,43
26,44,1,2013,9,8,45
26,44,2,2013,9,11,15
26,44,3,2013,9,5,9
26,44,4,2013,9,11,17
26,45,1,2013,9,34,45
26,45,2,2013,9,9,20
26,45,3,2013,9,0,21
26,45,4,2013,9,14,14
26,46,1,2013,9,0,63
26,46,2,2013,9,0,35
26,46,3,2013,9,0,33
26,46,4,2013,9,14,25
26,47,1,2013,9,0,78
26,47,2,2013,9,12,25
26,47,3,2013,9,1,50
26,47,4,2013,9,0,46
26,48,1,2013,9,45,128
26,48,2,2013,9,0,96
26,48,3,2013,9,29,48
26,48,4,2013,9,18,65
26,49,1,2013,9,0,42
26,49,2,2013,9,0,32
26,49,3,2013,9,0,4
26,49,4,2013,9,18,32
26,50,1,2013,9,40,58
26,50,2,2013,9,21,26
26,50,3,2013,9,19,20
26,50,4,2013,9,8,24
26,54,1,2013,9,9,104
26,54,2,2013,9,23,55
26,54,3,2013,9,11,35
26,54,4,2013,9,0,49
26,56,1,2013,9,31,74
26,56,2,2013,9,22,33
26,56,3,2013,9,42,46
26,56,4,2013,9,0,33
26,57,1,2013,9,61,77
26,57,2,2013,9,44,57
26,57,3,2013,9,21,33
26,57,4,2013,9,0,48
26,58,1,2013,9,33,38
26,58,2,2013,9,0,16
26,58,3,2013,9,2,28
26,58,4,2013,9,2,11
26,59,1,2013,9,43,60
26,59,2,2013,9,43,47
26,59,3,2013,9,59,64
26,59,4,2013,9,7,34
26,60,1,2013,9,0,4
26,60,2,2013,9,7,7
26,60,3,2013,9,10,10
26,60,4,2013,9,5,5
26,61,1,2013,9,0,102
26,61,2,2013,9,39,46
26,61,3,2013,9,26,40
26,61,4,2013,9,35,39
26,62,1,2013,9,55,56
26,62,2,2013,9,18,37
26,62,3,2013,9,12,44
26,62,4,2013,9,20,26
26,63,1,2013,9,0,31
26,63,2,2013,9,5,15
26,63,3,2013,9,17,20
26,63,4,2013,9,20,21
26,64,1,2013,9,9,14
26,64,2,2013,9,10,12
26,64,3,2013,9,7,12
26,64,4,2013,9,10,13
26,65,1,2013,9,14,16
26,65,2,2013,9,0,7
26,65,3,2013,9,1,16
26,65,4,2013,9,6,6
26,66,1,2013,9,6,100
26,66,2,2013,9,54,58
26,66,3,2013,9,0,57
26,66,4,2013,9,0,38
26,67,1,2013,9,0,95
26,67,2,2013,9,45,83
26,67,3,2013,9,0,59
26,67,4,2013,9,38,52
26,70,1,2013,9,0,14
26,70,2,2013,9,18,25
26,70,3,2013,9,0,15
26,70,4,2013,9,6,7
26,71,1,2013,9,14,15
26,71,2,2013,9,5,8
26,71,3,2013,9,3,12
26,71,4,2013,9,10,10
26,72,1,2013,9,65,154
26,72,2,2013,9,51,57
26,72,3,2013,9,0,42
26,72,4,2013,9,29,52
26,73,1,2013,9,0,43
26,73,2,2013,9,0,12
26,73,3,2013,9,7,12
26,73,4,2013,9,12,14
26,74,1,2013,9,0,241
26,74,2,2013,9,0,83
26,74,3,2013,9,13,111
26,74,4,2013,9,45,77
26,75,1,2013,9,0,79
26,75,2,2013,9,0,63
26,75,3,2013,9,0,54
26,75,4,2013,9,33,40
26,76,1,2013,9,120,141
26,76,2,2013,9,48,58
26,76,3,2013,9,0,56
26,76,4,2013,9,0,65
26,77,1,2013,9,24,67
26,77,2,2013,9,40,42
26,77,3,2013,9,40,47
26,77,4,2013,9,0,25
26,78,1,2013,9,1,53
26,78,2,2013,9,7,21
26,78,3,2013,9,20,25
26,78,4,2013,9,0,36
26,79,1,2013,9,4,100
26,79,2,2013,9,13,52
26,79,3,2013,9,0,25
26,79,4,2013,9,28,33
26,80,1,2013,9,9,22
26,80,2,2013,9,15,19
26,80,3,2013,9,12,12
26,80,4,2013,9,18,19
26,81,1,2013,9,0,10
26,81,2,2013,9,6,6
26,81,3,2013,9,0,7
26,81,4,2013,9,0,7
47,1,1,2013,10,43,51
47,1,2,2013,10,23,24
47,1,3,2013,10,22,32
47,1,4,2013,10,15,22
47,2,1,2013,10,0,140
47,2,2,2013,10,18,53
47,2,3,2013,10,24,45
47,2,4,2013,10,0,52
47,3,1,2013,10,56,80
47,3,2,2013,10,34,41
47,3,3,2013,10,0,12
47,3,4,2013,10,14,17
47,4,1,2013,10,30,36
47,4,2,2013,10,4,18
47,4,3,2013,10,0,10
47,4,4,2013,10,10,11
47,5,1,2013,10,174,255
47,5,2,2013,10,0,140
47,5,3,2013,10,0,18
47,5,4,2013,10,0,43
47,6,1,2013,10,73,91
47,6,2,2013,10,16,37
47,6,3,2013,10,0,17
47,6,4,2013,10,0,61
47,10,1,2013,10,0,116
47,10,2,2013,10,36,46
47,10,3,2013,10,0,20
47,10,4,2013,10,31,47
47,11,1,2013,10,43,48
47,11,2,2013,10,11,27
47,11,3,2013,10,0,17
47,11,4,2013,10,0,41
47,12,1,2013,10,46,51
47,12,2,2013,10,31,33
47,12,3,2013,10,1,7
47,12,4,2013,10,19,23
47,13,1,2013,10,60,79
47,13,2,2013,10,27,34
47,13,3,2013,10,5,13
47,13,4,2013,10,19,29
47,14,1,2013,10,6,53
47,14,2,2013,10,13,18
47,14,3,2013,10,0,3
47,14,4,2013,10,14,20
47,17,1,2013,10,83,267
47,17,2,2013,10,42,73
47,17,3,2013,10,8,35
47,17,4,2013,10,76,84
47,20,1,2013,10,0,202
47,20,2,2013,10,21,136
47,20,3,2013,10,0,59
47,20,4,2013,10,49,61
47,21,1,2013,10,0,56
47,21,2,2013,10,10,14
47,21,3,2013,10,9,22
47,21,4,2013,10,21,25
47,22,1,2013,10,0,110
47,22,2,2013,10,34,57
47,22,3,2013,10,11,24
47,22,4,2013,10,25,33
47,23,1,2013,10,0,127
47,23,2,2013,10,50,74
47,23,3,2013,10,33,44
47,23,4,2013,10,0,44
47,24,1,2013,10,7,116
47,24,2,2013,10,60,63
47,24,3,2013,10,0,14
47,24,4,2013,10,37,58
47,25,1,2013,10,0,167
47,25,2,2013,10,121,167
47,25,3,2013,10,22,22
47,25,4,2013,10,63,71
47,26,1,2013,10,16,67
47,26,2,2013,10,29,33
47,26,3,2013,10,15,16
47,26,4,2013,10,41,45
47,27,1,2013,10,41,64
47,27,2,2013,10,27,33
47,27,3,2013,10,15,21
47,27,4,2013,10,0,14
47,28,1,2013,10,105,164
47,28,2,2013,10,26,67
47,28,3,2013,10,24,28
47,28,4,2013,10,8,66
47,29,1,2013,10,78,89
47,29,2,2013,10,31,34
47,29,3,2013,10,24,30
47,29,4,2013,10,26,29
47,30,1,2013,10,0,69
47,30,2,2013,10,8,11
47,30,3,2013,10,0,1
47,30,4,2013,10,10,14
47,31,1,2013,10,127,177
47,31,2,2013,10,52,68
47,31,3,2013,10,18,38
47,31,4,2013,10,5,41
47,32,1,2013,10,25,171
47,32,2,2013,10,120,135
47,32,3,2013,10,12,23
47,32,4,2013,10,0,52
47,36,1,2013,10,30,35
47,36,2,2013,10,5,13
47,36,3,2013,10,6,7
47,36,4,2013,10,12,15
47,37,1,2013,10,13,37
47,37,2,2013,10,0,15
47,37,3,2013,10,7,8
47,37,4,2013,10,14,15
47,38,1,2013,10,152,182
47,38,2,2013,10,62,66
47,38,3,2013,10,0,66
47,38,4,2013,10,52,68
47,39,1,2013,10,41,107
47,39,2,2013,10,32,63
47,39,3,2013,10,31,39
47,39,4,2013,10,0,51
47,40,1,2013,10,0,49
47,40,2,2013,10,20,25
47,40,3,2013,10,2,9
47,40,4,2013,10,0,21
47,41,1,2013,10,78,155
47,41,2,2013,10,60,98
47,41,3,2013,10,30,40
47,41,4,2013,10,0,44
47,42,1,2013,10,18,29
47,42,2,2013,10,9,10
47,42,3,2013,10,0,7
47,42,4,2013,10,11,13
47,43,1,2013,10,0,81
47,43,2,2013,10,23,38
47,43,3,2013,10,50,60
47,43,4,2013,10,0,51
47,44,1,2013,10,4,50
47,44,2,2013,10,11,18
47,44,3,2013,10,3,9
47,44,4,2013,10,20,30
47,45,1,2013,10,49,59
47,45,2,2013,10,13,16
47,45,3,2013,10,0,23
47,45,4,2013,10,20,28
47,46,1,2013,10,35,83
47,46,2,2013,10,0,69
47,46,3,2013,10,0,16
47,46,4,2013,10,20,28
47,47,1,2013,10,0,81
47,47,2,2013,10,16,30
47,47,3,2013,10,0,32
47,47,4,2013,10,0,33
47,48,1,2013,10,0,169
47,48,2,2013,10,0,101
47,48,3,2013,10,0,36
47,48,4,2013,10,20,48
47,49,1,2013,10,0,52
47,49,2,2013,10,0,38
47,49,3,2013,10,0,5
47,49,4,2013,10,13,35
47,50,1,2013,10,39,71
47,50,2,2013,10,32,41
47,50,3,2013,10,26,33
47,50,4,2013,10,14,32
47,54,1,2013,10,13,123
47,54,2,2013,10,23,55
47,54,3,2013,10,40,47
47,54,4,2013,10,0,52
47,56,1,2013,10,72,98
47,56,2,2013,10,0,50
47,56,3,2013,10,33,37
47,56,4,2013,10,0,34
47,57,1,2013,10,102,116
47,57,2,2013,10,36,63
47,57,3,2013,10,15,28
47,57,4,2013,10,0,40
47,58,1,2013,10,19,23
47,58,2,2013,10,0,22
47,58,3,2013,10,0,14
47,58,4,2013,10,5,22
47,59,1,2013,10,0,69
47,59,2,2013,10,29,39
47,59,3,2013,10,18,27
47,59,4,2013,10,17,42
47,60,1,2013,10,0,11
47,60,2,2013,10,9,9
47,60,3,2013,10,11,12
47,60,4,2013,10,11,11
47,61,1,2013,10,0,115
47,61,2,2013,10,41,63
47,61,3,2013,10,0,58
47,61,4,2013,10,18,50
47,62,1,2013,10,95,110
47,62,2,2013,10,40,53
47,62,3,2013,10,19,35
47,62,4,2013,10,30,41
47,63,1,2013,10,0,49
47,63,2,2013,10,7,40
47,63,3,2013,10,19,28
47,63,4,2013,10,28,29
47,64,1,2013,10,16,23
47,64,2,2013,10,16,18
47,64,3,2013,10,6,11
47,64,4,2013,10,22,25
47,65,1,2013,10,18,22
47,65,2,2013,10,0,9
47,65,3,2013,10,18,21
47,65,4,2013,10,7,8
47,66,1,2013,10,0,110
47,66,2,2013,10,62,66
47,66,3,2013,10,0,40
47,66,4,2013,10,0,49
47,67,1,2013,10,4,123
47,67,2,2013,10,56,110
47,67,3,2013,10,0,45
47,67,4,2013,10,22,46
47,70,1,2013,10,0,16
47,70,2,2013,10,25,29
47,70,3,2013,10,0,16
47,70,4,2013,10,10,17
47,71,1,2013,10,29,31
47,71,2,2013,10,11,14
47,71,3,2013,10,7,7
47,71,4,2013,10,13,16
47,72,1,2013,10,90,150
47,72,2,2013,10,47,52
47,72,3,2013,10,0,61
47,72,4,2013,10,44,73
47,73,1,2013,10,0,62
47,73,2,2013,10,2,22
47,73,3,2013,10,6,13
47,73,4,2013,10,3,16
47,74,1,2013,10,0,319
47,74,2,2013,10,28,119
47,74,3,2013,10,24,90
47,74,4,2013,10,30,74
47,75,1,2013,10,0,130
47,75,2,2013,10,1,74
47,75,3,2013,10,0,58
47,75,4,2013,10,33,45
47,76,1,2013,10,135,197
47,76,2,2013,10,52,85
47,76,3,2013,10,0,34
47,76,4,2013,10,0,59
47,77,1,2013,10,48,79
47,77,2,2013,10,37,50
47,77,3,2013,10,45,46
47,77,4,2013,10,0,34
47,78,1,2013,10,0,71
47,78,2,2013,10,3,14
47,78,3,2013,10,6,22
47,78,4,2013,10,0,44
47,79,1,2013,10,0,87
47,79,2,2013,10,0,63
47,79,3,2013,10,0,28
47,79,4,2013,10,2,29
47,80,1,2013,10,30,31
47,80,2,2013,10,18,29
47,80,3,2013,10,12,12
47,80,4,2013,10,0,15
47,81,1,2013,10,0,21
47,81,2,2013,10,14,14
47,81,3,2013,10,0,4
47,81,4,2013,10,0,17
47,1,1,2013,11,29,34
47,1,2,2013,11,21,21
47,1,3,2013,11,22,37
47,1,4,2013,11,18,20
47,2,1,2013,11,0,130
47,2,2,2013,11,0,31
47,2,3,2013,11,25,54
47,2,4,2013,11,0,42
47,3,1,2013,11,11,44
47,3,2,2013,11,25,41
47,3,3,2013,11,5,42
47,3,4,2013,11,20,20
47,4,1,2013,11,22,28
47,4,2,2013,11,6,19
47,4,3,2013,11,0,9
47,4,4,2013,11,8,8
47,5,1,2013,11,115,151
47,5,2,2013,11,0,103
47,5,3,2013,11,0,90
47,5,4,2013,11,0,45
47,6,1,2013,11,54,78
47,6,2,2013,11,20,38
47,6,3,2013,11,0,51
47,6,4,2013,11,0,42
47,10,1,2013,11,0,65
47,10,2,2013,11,24,36
47,10,3,2013,11,0,39
47,10,4,2013,11,10,30
47,11,1,2013,11,40,46
47,11,2,2013,11,19,31
47,11,3,2013,11,0,18
47,11,4,2013,11,12,31
47,12,1,2013,11,29,40
47,12,2,2013,11,22,22
47,12,3,2013,11,16,25
47,12,4,2013,11,11,11
47,13,1,2013,11,41,54
47,13,2,2013,11,24,26
47,13,3,2013,11,2,27
47,13,4,2013,11,12,14
47,14,1,2013,11,0,49
47,14,2,2013,11,16,17
47,14,3,2013,11,0,19
47,14,4,2013,11,8,9
47,17,1,2013,11,22,192
47,17,2,2013,11,43,66
47,17,3,2013,11,10,61
47,17,4,2013,11,43,50
47,20,1,2013,11,0,163
47,20,2,2013,11,5,76
47,20,3,2013,11,0,52
47,20,4,2013,11,37,39
47,21,1,2013,11,0,42
47,21,2,2013,11,20,21
47,21,3,2013,11,8,15
47,21,4,2013,11,7,16
47,22,1,2013,11,0,94
47,22,2,2013,11,33,42
47,22,3,2013,11,15,43
47,22,4,2013,11,16,20
47,23,1,2013,11,0,97
47,23,2,2013,11,49,59
47,23,3,2013,11,39,54
47,23,4,2013,11,0,23
47,24,1,2013,11,2,89
47,24,2,2013,11,32,42
47,24,3,2013,11,0,28
47,24,4,2013,11,34,44
47,25,1,2013,11,0,141
47,25,2,2013,11,53,72
47,25,3,2013,11,40,45
47,25,4,2013,11,43,43
47,26,1,2013,11,13,53
47,26,2,2013,11,32,34
47,26,3,2013,11,12,15
47,26,4,2013,11,19,31
47,27,1,2013,11,24,36
47,27,2,2013,11,26,29
47,27,3,2013,11,28,47
47,27,4,2013,11,0,23
47,28,1,2013,11,72,121
47,28,2,2013,11,32,40
47,28,3,2013,11,34,37
47,28,4,2013,11,0,44
47,29,1,2013,11,44,48
47,29,2,2013,11,43,43
47,29,3,2013,11,33,38
47,29,4,2013,11,17,21
47,30,1,2013,11,0,46
47,30,2,2013,11,2,19
47,30,3,2013,11,0,8
47,30,4,2013,11,6,9
47,31,1,2013,11,94,128
47,31,2,2013,11,36,42
47,31,3,2013,11,0,29
47,31,4,2013,11,31,32
47,32,1,2013,11,9,130
47,32,2,2013,11,83,103
47,32,3,2013,11,19,34
47,32,4,2013,11,0,35
47,36,1,2013,11,19,21
47,36,2,2013,11,9,12
47,36,3,2013,11,16,17
47,36,4,2013,11,17,15
47,37,1,2013,11,10,19
47,37,2,2013,11,0,15
47,37,3,2013,11,12,12
47,37,4,2013,11,9,9
47,38,1,2013,11,105,121
47,38,2,2013,11,65,72
47,38,3,2013,11,0,72
47,38,4,2013,11,45,62
47,39,1,2013,11,8,62
47,39,2,2013,11,3,72
47,39,3,2013,11,30,45
47,39,4,2013,11,0,36
47,40,1,2013,11,0,24
47,40,2,2013,11,12,13
47,40,3,2013,11,8,14
47,40,4,2013,11,0,8
47,41,1,2013,11,70,110
47,41,2,2013,11,71,79
47,41,3,2013,11,70,82
47,41,4,2013,11,0,44
47,42,1,2013,11,13,29
47,42,2,2013,11,10,12
47,42,3,2013,11,0,6
47,42,4,2013,11,8,8
47,43,1,2013,11,0,75
47,43,2,2013,11,47,54
47,43,3,2013,11,56,60
47,43,4,2013,11,0,44
47,44,1,2013,11,11,37
47,44,2,2013,11,19,22
47,44,3,2013,11,10,14
47,44,4,2013,11,7,13
47,45,1,2013,11,36,40
47,45,2,2013,11,20,29
47,45,3,2013,11,0,18
47,45,4,2013,11,21,23
47,46,1,2013,11,14,57
47,46,2,2013,11,0,65
47,46,3,2013,11,0,32
47,46,4,2013,11,10,19
47,47,1,2013,11,0,65
47,47,2,2013,11,24,51
47,47,3,2013,11,0,39
47,47,4,2013,11,0,35
47,48,1,2013,11,1,153
47,48,2,2013,11,0,104
47,48,3,2013,11,0,78
47,48,4,2013,11,0,34
47,49,1,2013,11,0,33
47,49,2,2013,11,0,36
47,49,3,2013,11,0,5
47,49,4,2013,11,5,25
47,50,1,2013,11,25,44
47,50,2,2013,11,31,36
47,50,3,2013,11,12,32
47,50,4,2013,11,17,35
47,54,1,2013,11,16,95
47,54,2,2013,11,40,55
47,54,3,2013,11,60,72
47,54,4,2013,11,0,37
47,56,1,2013,11,33,64
47,56,2,2013,11,0,44
47,56,3,2013,11,38,38
47,56,4,2013,11,0,29
47,57,1,2013,11,74,89
47,57,2,2013,11,51,58
47,57,3,2013,11,6,30
47,57,4,2013,11,14,43
47,58,1,2013,11,21,26
47,58,2,2013,11,0,25
47,58,3,2013,11,0,18
47,58,4,2013,11,3,15
47,59,1,2013,11,0,48
47,59,2,2013,11,36,38
47,59,3,2013,11,46,47
47,59,4,2013,11,11,26
47,60,1,2013,11,0,15
47,60,2,2013,11,9,12
47,60,3,2013,11,19,19
47,60,4,2013,11,4,6
47,61,1,2013,11,0,86
47,61,2,2013,11,41,47
47,61,3,2013,11,32,54
47,61,4,2013,11,16,32
47,62,1,2013,11,52,61
47,62,2,2013,11,25,41
47,62,3,2013,11,20,37
47,62,4,2013,11,17,27
47,63,1,2013,11,0,35
47,63,2,2013,11,0,30
47,63,3,2013,11,22,25
47,63,4,2013,11,21,25
47,64,1,2013,11,15,20
47,64,2,2013,11,15,15
47,64,3,2013,11,8,20
47,64,4,2013,11,15,17
47,65,1,2013,11,21,23
47,65,2,2013,11,0,6
47,65,3,2013,11,17,19
47,65,4,2013,11,6,6
47,66,1,2013,11,0,75
47,66,2,2013,11,64,76
47,66,3,2013,11,0,61
47,66,4,2013,11,15,49
47,67,1,2013,11,0,86
47,67,2,2013,11,69,125
47,67,3,2013,11,0,62
47,67,4,2013,11,0,33
47,70,1,2013,11,0,17
47,70,2,2013,11,25,27
47,70,3,2013,11,0,14
47,70,4,2013,11,9,13
47,71,1,2013,11,14,14
47,71,2,2013,11,6,9
47,71,3,2013,11,10,10
47,71,4,2013,11,7,7
47,72,1,2013,11,78,149
47,72,2,2013,11,69,72
47,72,3,2013,11,1,77
47,72,4,2013,11,40,44
47,73,1,2013,11,0,21
47,73,2,2013,11,0,16
47,73,3,2013,11,11,15
47,73,4,2013,11,7,8
47,74,1,2013,11,0,263
47,74,2,2013,11,9,100
47,74,3,2013,11,32,121
47,74,4,2013,11,54,84
47,75,1,2013,11,0,84
47,75,2,2013,11,2,62
47,75,3,2013,11,0,60
47,75,4,2013,11,28,34
47,76,1,2013,11,102,147
47,76,2,2013,11,42,53
47,76,3,2013,11,0,64
47,76,4,2013,11,0,48
47,77,1,2013,11,43,62
47,77,2,2013,11,42,47
47,77,3,2013,11,35,37
47,77,4,2013,11,10,24
47,78,1,2013,11,0,59
47,78,2,2013,11,3,26
47,78,3,2013,11,12,17
47,78,4,2013,11,0,24
47,79,1,2013,11,11,66
47,79,2,2013,11,1,34
47,79,3,2013,11,0,29
47,79,4,2013,11,12,16
47,80,1,2013,11,29,31
47,80,2,2013,11,10,12
47,80,3,2013,11,17,19
47,80,4,2013,11,0,11
47,81,1,2013,11,0,17
47,81,2,2013,11,6,6
47,81,3,2013,11,0,6
47,81,4,2013,11,0,5
47,1,1,2013,12,38,44
47,1,2,2013,12,10,10
47,1,3,2013,12,20,36
47,1,4,2013,12,13,18
47,2,1,2013,12,0,97
47,2,2,2013,12,6,30
47,2,3,2013,12,1,62
47,2,4,2013,12,0,35
47,3,1,2013,12,30,50
47,3,2,2013,12,19,25
47,3,3,2013,12,0,37
47,3,4,2013,12,23,23
47,4,1,2013,12,13,22
47,4,2,2013,12,3,21
47,4,3,2013,12,0,16
47,4,4,2013,12,13,14
47,5,1,2013,12,130,166
47,5,2,2013,12,0,78
47,5,3,2013,12,0,103
47,5,4,2013,12,0,28
47,6,1,2013,12,42,68
47,6,2,2013,12,20,31
47,6,3,2013,12,0,44
47,6,4,2013,12,0,40
47,10,1,2013,12,0,80
47,10,2,2013,12,17,21
47,10,3,2013,12,0,34
47,10,4,2013,12,11,25
47,11,1,2013,12,43,50
47,11,2,2013,12,9,27
47,11,3,2013,12,0,29
47,11,4,2013,12,6,40
47,12,1,2013,12,18,40
47,12,2,2013,12,18,18
47,12,3,2013,12,8,20
47,12,4,2013,12,9,11
47,13,1,2013,12,34,46
47,13,2,2013,12,15,18
47,13,3,2013,12,3,37
47,13,4,2013,12,25,36
47,14,1,2013,12,0,49
47,14,2,2013,12,7,13
47,14,3,2013,12,0,17
47,14,4,2013,12,11,13
47,17,1,2013,12,26,209
47,17,2,2013,12,29,40
47,17,3,2013,12,0,60
47,17,4,2013,12,37,44
47,20,1,2013,12,0,148
47,20,2,2013,12,1,53
47,20,3,2013,12,0,63
47,20,4,2013,12,28,35
47,21,1,2013,12,0,40
47,21,2,2013,12,11,11
47,21,3,2013,12,6,15
47,21,4,2013,12,9,15
47,22,1,2013,12,0,99
47,22,2,2013,12,21,27
47,22,3,2013,12,40,59
47,22,4,2013,12,24,26
47,23,1,2013,12,0,92
47,23,2,2013,12,23,32
47,23,3,2013,12,35,50
47,23,4,2013,12,0,16
47,24,1,2013,12,4,88
47,24,2,2013,12,18,21
47,24,3,2013,12,0,35
47,24,4,2013,12,39,45
47,25,1,2013,12,0,128
47,25,2,2013,12,61,84
47,25,3,2013,12,46,50
47,25,4,2013,12,44,49
